tool,execution_id,project,caller_class,callee_class,total_cb,covered_cb
cling,6,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,1166
cling,7,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,898
cling,8,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,528
cling,9,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,616
cling,10,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,716
cling,11,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,873
cling,12,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,867
cling,13,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,817
cling,14,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,836
cling,15,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,920
cling,16,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,770
cling,17,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,771
cling,18,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,870
cling,19,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,752
cling,20,closure,com.google.javascript.rhino.head.IRFactory,com.google.javascript.rhino.head.Node,16430,636
cling,1,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,0
cling,2,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,0
cling,3,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,0
cling,4,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,0
cling,5,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,101
cling,6,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,0
cling,7,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,0
cling,8,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,0
cling,9,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,0
cling,10,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,45
cling,11,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,0
cling,12,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,0
cling,13,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,28
cling,14,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,57
cling,15,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,84
cling,16,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,0
cling,17,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,62
cling,18,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,0
cling,19,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,0
cling,20,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.ScriptableObject,57928,0
cling,1,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,314
cling,2,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,161
cling,3,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,56
cling,4,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,344
cling,5,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,533
cling,6,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,269
cling,7,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,0
cling,8,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,-1,0
cling,9,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,112
cling,10,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,618
cling,11,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,139
cling,12,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,603
cling,13,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,184
cling,14,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,513
cling,15,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,186
cling,16,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,300
cling,17,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,319
cling,18,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,146
cling,19,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,422
cling,20,closure,com.google.javascript.rhino.head.ScriptRuntime,com.google.javascript.rhino.head.ScriptableObject,34116,88
cling,1,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,2
cling,2,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,2
cling,3,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,1
cling,4,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,0
cling,5,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,0
cling,6,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,1
cling,7,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,1
cling,8,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,1
cling,9,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,0
cling,10,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,1
cling,11,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,1
cling,12,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,1
cling,13,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,3
cling,14,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,0
cling,15,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,0
cling,16,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,0
cling,17,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,0
cling,18,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,1
cling,19,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,0
cling,20,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.InterpretedFunction,13564,2
cling,1,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,2,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,3,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,4,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,5,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,6,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,7,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,8,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,9,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,10,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,11,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,12,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,13,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,14,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,15,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,16,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,17,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,18,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,19,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,20,closure,com.google.javascript.rhino.head.Interpreter,com.google.javascript.rhino.head.NativeContinuation,2833,0
cling,1,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,260
cling,2,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,242
cling,3,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,246
cling,4,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,235
cling,5,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,237
cling,6,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,259
cling,7,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,242
cling,8,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,236
cling,9,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,265
cling,10,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,245
cling,11,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,255
cling,12,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,239
cling,13,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,251
cling,14,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,247
cling,15,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,237
cling,16,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,242
cling,17,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,255
cling,18,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,249
cling,19,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,251
cling,20,closure,com.google.javascript.rhino.head.NativeArray,com.google.javascript.rhino.head.ScriptRuntime,466,255
cling,1,closure,com.google.javascript.rhino.head.optimizer.BodyCodegen,com.google.javascript.rhino.head.Node,18881,0
cling,2,closure,com.google.javascript.rhino.head.optimizer.BodyCodegen,com.google.javascript.rhino.head.Node,18881,0
cling,3,closure,com.google.javascript.rhino.head.optimizer.BodyCodegen,com.google.javascript.rhino.head.Node,18881,0
cling,4,closure,com.google.javascript.rhino.head.optimizer.BodyCodegen,com.google.javascript.rhino.head.Node,18881,0
cling,5,closure,com.google.javascript.rhino.head.optimizer.BodyCodegen,com.google.javascript.rhino.head.Node,18881,0
cling,6,closure,com.google.javascript.rhino.head.optimizer.BodyCodegen,com.google.javascript.rhino.head.Node,18881,0
cling,7,closure,com.google.javascript.rhino.head.optimizer.BodyCodegen,com.google.javascript.rhino.head.Node,18881,0
cling,8,closure,com.google.javascript.rhino.head.optimizer.BodyCodegen,com.google.javascript.rhino.head.Node,18881,0
cling,9,closure,com.google.javascript.rhino.head.optimizer.BodyCodegen,com.google.javascript.rhino.head.Node,18881,0
cling,10,closure,com.google.javascript.rhino.head.optimizer.BodyCodegen,com.google.javascript.rhino.head.Node,18881,0
cling,11,closure,com.google.javascript.rhino.head.optimizer.BodyCodegen,com.google.javascript.rhino.head.Node,18881,0
cling,12,closure,com.google.javascript.rhino.head.optimizer.BodyCodegen,com.google.javascript.rhino.head.Node,18881,0
